ID	Prolif_1	Prolif_2	Prolif_3	Senes_1	Senes_2	Senes_3	Senes_MtD_1	Senes_MtD_2	Senes_MtD_3
ENSG00000183826	815.93	750.93	770.77	969.8	741.17	995.84	1414.85	1216.55	1385.35
ENSG00000005007	4861.99	5195.86	5097.07	4568.95	3948.3	4462.27	5921.36	5665.24	5978.61
ENSG00000242852	2.58	0	4.64	3.11	2.13	4.11	5.78	3.74	1.69
ENSG00000103148	1850.03	2130.58	1953.62	1496.71	1607.82	1487.08	1983.1	2142.05	2075.91
ENSG00000256037	1.29	0.88	0	0	1.06	0	1.93	8.98	6.78
ENSG00000256030	1.29	2.64	2.32	2.07	3.19	1.03	0	2.24	2.54
ENSG00000151465	2236.05	2273.91	2135.87	1558.94	1575.92	1551.83	2317.31	2744.34	2464.82
ENSG00000253608	1.29	0	1.16	1.04	2.13	3.08	3.85	2.99	6.78
ENSG00000253605	11.62	20.22	12.77	3.11	4.25	4.11	2.89	6.73	4.24
ENSG00000121957	777.19	791.38	809.08	148.32	115.91	163.4	121.36	133.18	111
ENSG00000123575	2145.68	1941.52	2017.47	1545.46	1166.52	1654.6	2491.63	2042.54	2201.31
ENSG00000151461	2427.12	2041.77	1980.32	1277.85	1028.28	1362.73	2518.6	2211.63	2346.2
ENSG00000063245	7450.48	8873.15	8234.7	5863.4	6456.79	5492.03	8029.66	8472.42	8346.84
ENSG00000131408	2137.93	2374.15	2253.11	2214.46	2279.87	1964.96	4316.78	4741.98	4417.02
ENSG00000198755	14381.98	15382.71	14172.19	11307.77	15035.01	10334.55	5897.28	7224.45	6763.22
ENSG00000198756	791.4	850.3	890.33	728.13	644.4	746.11	459.42	418.23	487.2
ENSG00000063244	8076.63	8627.83	7923.61	6045.95	5735.82	5934.97	9641.95	10113.19	9777.95
ENSG00000198752	6036.82	5534.4	5525.4	5390.43	3008.28	5578.35	8380.25	6641.62	7703.74
ENSG00000198753	450.57	493.29	557.18	1265.41	971.92	1139.72	727.17	713.02	757.49
ENSG00000100116	427.33	474.83	473.61	691.83	867.71	620.73	428.6	499.04	403.32
ENSG00000063241	1342.66	1512.42	1339.56	1829.66	2377.7	1658.71	553.8	710.03	600.74
ENSG00000176029	1.29	1.76	6.96	6.22	3.19	3.08	2.89	0.75	2.54
ENSG00000002549	2712.44	2862.17	2734.84	3230.94	3470.84	3292.75	2218.1	2475.74	2442.79
ENSG00000269958	376.98	390.42	420.21	558.02	683.75	475.82	544.17	647.93	597.35
ENSG00000176022	1869.4	2065.51	1936.21	1676.15	2243.71	1610.41	1603.62	1791.15	1642.93
ENSG00000230733	682.95	740.38	647.73	1104.64	1053.8	1017.42	801.33	816.27	805.79
ENSG00000230735	1.29	1.76	2.32	1.04	1.06	2.06	0.96	1.5	2.54
ENSG00000230734	54.22	62.43	47.59	43.56	44.66	43.16	24.08	29.93	29.66
ENSG00000125703	400.22	394.81	396.99	330.87	313.69	384.36	532.61	618	592.27
ENSG00000243494	0	4.4	2.32	0	3.19	2.06	0.96	0.75	0.85
ENSG00000243495	0	0.88	3.48	3.11	0	1.03	2.89	0.75	2.54
ENSG00000254893	251.75	215.43	250.73	121.35	73.37	141.82	242.71	212.48	223.69
ENSG00000198286	51.64	34.29	33.66	16.6	13.82	12.33	1.93	2.99	0.85
ENSG00000167644	1.29	1.76	1.16	1.04	1.06	2.06	3.85	2.24	1.69
ENSG00000280012	3.87	0.88	1.16	3.11	2.13	0	0.96	0	1.69
ENSG00000167646	0	2.64	0	4.15	3.19	3.08	6.74	8.23	8.47
ENSG00000280010	25.82	10.55	11.61	4.15	8.51	3.08	10.59	7.48	7.63
ENSG00000124251	14.2	9.67	12.77	23.86	14.89	20.55	20.23	20.2	16.1
ENSG00000124257	12.91	1.76	3.48	9.33	10.63	5.14	11.56	20.2	11.02
ENSG00000166997	582.25	612	594.33	791.4	1253.71	851.96	283.16	294.78	266.9
ENSG00000156110	1976.55	2018.9	1986.13	994.69	1110.16	1004.06	1294.45	1358.7	1307.4
ENSG00000163818	633.89	601.45	601.29	694.94	578.47	637.17	978.55	937.47	902.38
ENSG00000163815	12.91	18.47	11.61	10.37	20.2	14.39	4.82	6.73	5.93
ENSG00000163814	979.89	1050.78	1006.41	265.53	233.94	220.96	608.7	478.84	571.93
ENSG00000154102	484.13	579.47	553.7	294.57	382.81	272.34	373.7	461.63	427.89
ENSG00000163811	3336	2979.99	3145.76	1892.93	1597.18	2030.73	4482.44	4066.37	4337.38
ENSG00000163810	1.29	2.64	2.32	1.04	1.06	1.03	0.96	0	0.85
ENSG00000163812	2203.77	2545.61	2304.19	2346.19	2141.63	2283.55	1908.94	1915.35	1903.06
ENSG00000196531	19021.91	17919.53	17858.88	12281.72	14664.95	11868.9	11680.91	14148.89	12019.93
ENSG00000091986	9753.67	9165.09	8670	35797.57	37974.05	38859.38	16106.52	14868.64	14219.55
ENSG00000046604	3311.47	3206.86	3282.74	2210.32	1613.13	2631.94	4128	3250.86	3645.97
ENSG00000272211	1.29	4.4	4.64	7.26	2.13	6.17	0	0	0.85
ENSG00000187118	533.19	524.95	499.14	311.17	336.03	289.81	422.82	488.56	438.91
ENSG00000206989	2.58	3.52	4.64	2.07	1.06	2.06	4.82	2.24	0.85
ENSG00000272217	3.87	4.4	5.8	25.93	32.96	11.3	10.59	17.96	14.4
ENSG00000135953	237.55	245.33	219.39	191.89	191.41	221.98	406.44	334.44	377.05
ENSG00000135951	23.24	23.74	34.82	80.9	76.56	87.35	99.2	109.23	98.29
ENSG00000135956	4020.24	4184.65	3929.3	5093.79	4902.14	5287.52	5297.25	4891.62	5108.43
ENSG00000180329	815.93	763.24	709.25	570.47	591.23	584.76	742.58	799.81	730.38
ENSG00000274322	2.58	1.76	0	2.07	2.13	2.06	1.93	0	0.85
ENSG00000040608	98.12	105.52	89.38	33.19	55.3	39.05	80.9	65.84	62.7
ENSG00000279539	14.2	17.59	12.77	22.82	22.33	21.58	48.16	55.37	64.4
ENSG00000177082	183.33	171.47	172.96	191.89	160.57	183.96	137.73	143.65	131.33
ENSG00000179295	12391.22	10903.49	11516.28	13323.09	9789.4	13431.01	13354.84	10757.37	11734.39
ENSG00000237172	955.36	1147.5	1086.51	1306.9	1354.73	1382.26	392	430.95	395.69
ENSG00000237176	10.33	15.83	18.57	11.41	14.89	11.3	13.48	14.22	16.95
ENSG00000277595	5.16	4.4	6.96	6.22	5.32	6.17	6.74	5.99	9.32
ENSG00000277597	0	0	0	5.19	3.19	0	1.93	1.5	3.39
ENSG00000257818	1.29	0	1.16	9.33	8.51	1.03	0.96	0.75	5.08
ENSG00000257817	2.58	0.88	4.64	7.26	8.51	6.17	9.63	6.73	11.86
ENSG00000257815	20.66	19.34	17.41	8.3	19.14	10.28	12.52	16.46	15.25
ENSG00000242950	0	0	0	3.11	1.06	2.06	1.93	0.75	0.85
ENSG00000236778	14.2	11.43	27.86	63.27	72.31	62.69	103.06	92.03	74.56
ENSG00000207631	2.58	0	3.48	2.07	3.19	10.28	1.93	2.99	0.85
ENSG00000085741	1.29	0	1.16	1.04	2.13	3.08	8.67	6.73	5.93
ENSG00000199107	0	1.76	0	1.04	2.13	2.06	0.96	0	1.69
ENSG00000060688	1474.35	1572.21	1460.28	740.57	879.41	743.03	1358.98	1411.07	1429.41
ENSG00000170881	1291.02	1377.88	1307.06	1262.3	1365.37	1314.43	2152.61	2088.93	2048.79
ENSG00000273674	0	0	2.32	5.19	9.57	11.3	2.89	4.49	5.08
ENSG00000089639	799.14	763.24	744.07	1459.37	1227.13	1422.34	288.94	267.85	327.06
ENSG00000110876	251.75	302.48	247.25	378.59	437.05	403.89	919.79	1019.03	867.64
ENSG00000128617	160.09	164.43	160.19	120.32	170.14	149.02	58.75	59.11	55.08
ENSG00000130826	3591.62	3637.72	3412.75	1503.97	1519.56	1513.8	3449.95	3767.1	3621.4
ENSG00000130827	4182.91	4317.43	4695.43	12090.87	10785.77	11907.96	6408.71	6028.11	6141.3
ENSG00000157259	1212.27	1107.94	1221.16	1412.69	1227.13	1485.03	894.75	906.05	933.73
ENSG00000130822	6.46	1.76	5.8	3.11	7.44	4.11	1.93	4.49	0.85
ENSG00000276248	78.75	80.02	73.13	54.97	55.3	66.8	29.86	30.68	23.72
ENSG00000130829	0	0	0	0	1.06	1.03	3.85	2.99	2.54
ENSG00000270160	1.29	1.76	0	0	0	1.03	0	2.24	1.69
ENSG00000270164	0	0	0	4.15	2.13	1.03	2.89	4.49	0
ENSG00000224272	5.16	2.64	4.64	4.15	12.76	4.11	6.74	5.24	5.93
ENSG00000158406	82.63	91.45	85.9	1438.62	1387.7	1385.34	3342.08	3185.76	3040.99
ENSG00000158402	349.87	375.47	385.39	21.78	22.33	23.64	26	27.68	27.11
ENSG00000137449	1971.39	1746.32	1944.34	3128.25	2084.21	2816.92	3813.06	2994.23	3400.25
ENSG00000197776	54.22	43.09	63.84	140.02	139.3	137.71	125.21	95.77	114.39
ENSG00000117724	6612.61	6358.32	7321.16	263.45	164.82	321.67	749.32	559.64	683.78
ENSG00000130540	6.46	7.03	8.13	73.64	80.82	53.44	54.9	45.64	63.55
ENSG00000122565	6753.33	6657.28	6775.58	3532.77	3687.77	3687.39	3988.35	4282.6	4205.2
ENSG00000170266	3457.36	3892.72	3417.39	5996.17	6959.76	7084.96	2926.01	2947.84	2800.36
ENSG00000110719	3932.45	4557.48	4700.07	4345.95	5764.54	4171.43	1263.63	1432.02	1294.69
ENSG00000170264	162.67	157.4	149.74	77.79	40.41	65.77	88.61	64.34	55.08
ENSG00000170265	1319.42	1382.28	1439.39	1046.55	1097.4	969.12	1542.94	1533.78	1556.51
ENSG00000170260	417	459.88	435.3	252.04	315.82	248.7	524.91	557.4	537.19
ENSG00000174744	2951.27	3154.1	2963.52	1852.47	2359.62	1754.28	3061.81	3571.83	3247.74
ENSG00000110711	1294.89	1318.97	1224.64	1026.85	1302.63	1015.37	1069.08	1266.67	1155.73
ENSG00000110713	4904.59	5279.4	5201.54	3451.87	2495.73	3716.16	5208.64	4691.11	4908.46
ENSG00000110717	2374.19	2744.34	2510.81	2318.19	3179.48	2010.18	1601.7	2014.11	1770.88
ENSG00000144355	15.49	13.19	10.45	4.15	5.32	2.06	9.63	11.22	8.47
ENSG00000144354	845.62	861.73	790.5	75.72	54.23	86.33	101.13	118.21	94.9
ENSG00000272983	9.04	4.4	11.61	32.15	21.27	18.5	16.37	5.24	9.32
ENSG00000272986	3.87	2.64	0	3.11	3.19	4.11	3.85	1.5	0.85
ENSG00000279762	3.87	0.88	0	6.22	3.19	4.11	1.93	2.24	0.85
ENSG00000240770	0	0	0	1.04	3.19	0	3.85	0.75	1.69
ENSG00000174749	223.35	207.52	228.68	74.68	76.56	89.41	198.41	195.28	190.64
ENSG00000234284	87.79	90.57	84.74	85.05	91.45	85.3	142.54	127.94	122.86
ENSG00000234287	25.82	19.34	17.41	11.41	13.82	9.25	4.82	5.99	5.93
ENSG00000234281	6.46	2.64	5.8	5.19	0	5.14	0	1.5	4.24
ENSG00000274667	15.49	18.47	10.45	16.6	12.76	14.39	5.78	5.99	4.24
ENSG00000197114	211.73	226.86	189.21	296.64	353.04	204.51	180.11	177.32	196.58
ENSG00000220008	0	0	0	1.04	0	2.06	8.67	4.49	8.47
ENSG00000250479	294.35	312.16	293.68	483.34	599.74	364.83	67.42	95.77	62.7
ENSG00000134490	382.14	399.21	334.31	299.76	278.6	308.31	144.47	133.92	131.33
ENSG00000139218	3731.05	3395.03	3484.72	3715.32	2714.79	3941.23	4167.49	3318.19	3867.12
ENSG00000111445	622.27	680.59	596.65	172.18	156.32	183.96	241.75	224.45	248.26
ENSG00000231105	0	1.76	0	11.41	8.51	9.25	2.89	2.24	0.85
ENSG00000231104	1.29	2.64	1.16	2.07	0	1.03	0.96	0.75	0.85
ENSG00000131044	0	0	0	4.15	7.44	5.14	0	0.75	2.54
ENSG00000135540	525.45	512.64	546.74	461.56	308.38	439.86	280.27	215.48	268.6
ENSG00000135541	1035.4	999.78	1063.29	898.23	726.28	948.57	830.22	701.05	692.25
ENSG00000131043	1254.87	1445.59	1351.17	1302.75	1256.9	1308.26	1815.51	1911.61	1771.72
ENSG00000258711	0	0	2.32	2.07	1.06	3.08	0	0.75	0.85
ENSG00000135549	345.99	286.66	301.81	216.78	226.5	160.32	226.34	238.67	245.72
ENSG00000064763	189.78	185.54	159.03	166.99	115.91	205.54	193.59	187.05	186.41
ENSG00000267060	7.75	13.19	11.61	10.37	8.51	14.39	1.93	5.24	3.39
ENSG00000065413	245.29	260.28	289.04	276.94	205.23	310.37	142.54	98.01	130.49
ENSG00000109065	1367.19	1502.75	1477.7	2820.2	3599.51	2611.39	1489.97	1690.89	1664.96
ENSG00000109066	2001.08	2156.96	2056.93	2385.61	2633.97	2479.84	1072.93	1106.56	1176.91
ENSG00000180626	161.38	159.16	185.73	162.84	141.43	169.57	195.52	157.12	170.31
ENSG00000109062	491.88	590.02	562.99	353.69	393.45	346.33	482.53	517.74	519.4
ENSG00000111196	775.9	821.28	804.43	455.34	491.28	435.74	343.84	468.36	413.49
ENSG00000111199	191.07	185.54	160.19	214.7	247.77	260.01	29.86	35.91	33.05
ENSG00000180628	2042.4	1755.99	1921.12	837.04	630.58	932.12	3425.87	2622.38	3090.14
ENSG00000188452	553.85	619.92	624.51	275.9	421.1	385.39	248.49	285.81	289.78
ENSG00000188451	19.37	12.31	9.29	11.41	7.44	13.36	6.74	6.73	13.56
ENSG00000188459	15.49	21.98	24.38	20.74	2.13	16.44	19.26	15.71	16.95
ENSG00000185133	56.8	56.28	60.36	33.19	30.84	32.89	38.53	38.16	45.75
ENSG00000261934	49.06	30.78	30.18	15.56	9.57	11.3	11.56	3.74	8.47
ENSG00000136891	2602.7	2535.94	2392.41	1284.08	1169.71	1243.52	2121.79	2038.8	1978.47
ENSG00000136897	915.33	950.54	861.31	733.31	780.51	713.22	918.83	1039.23	956.61
ENSG00000136895	23.24	35.17	27.86	56.01	62.74	60.63	52.01	45.64	64.4
ENSG00000276570	0	14.95	20.89	15.56	10.63	15.42	20.23	17.96	21.18
ENSG00000227212	2.58	0.88	6.96	9.33	2.13	6.17	0.96	0	2.54
ENSG00000138670	0	0.88	2.32	8.3	5.32	11.3	9.63	9.73	5.08
ENSG00000227210	3.87	4.4	1.16	4.15	1.06	6.17	4.82	8.98	9.32
ENSG00000138675	17792.86	17746.31	18656.35	6561.45	4410.86	6614.28	12367.63	9974.03	10813.36
ENSG00000138674	14462.02	14035.6	13703.23	17648.29	12498.87	18510.93	9237.44	8230.76	7980.81
ENSG00000227214	5.16	3.52	3.48	2.07	4.25	5.14	0.96	0.75	2.54
ENSG00000138678	502.21	523.19	546.74	271.75	286.05	282.62	213.82	225.2	235.55
ENSG00000227218	3.87	1.76	3.48	9.33	2.13	2.06	11.56	6.73	8.47
ENSG00000217094	10.33	9.67	8.13	3.11	5.32	4.11	5.78	8.23	10.17
ENSG00000229541	1.29	0	1.16	1.04	0	1.03	0	2.24	2.54
ENSG00000142961	345.99	349.09	374.94	497.87	518.93	518.99	134.84	138.41	133.87
ENSG00000264278	40.02	52.76	51.08	52.9	52.11	42.14	19.26	17.21	19.49
ENSG00000278576	14.2	11.43	11.61	3.11	4.25	6.17	0	2.24	2.54
ENSG00000148541	7.75	4.4	1.16	29.04	22.33	38.02	71.27	52.37	53.38
ENSG00000183741	4695.44	4434.38	4329.78	7124.66	5580.57	6816.73	4329.3	4182.34	4546.66
ENSG00000186501	1369.77	1545.83	1455.64	1557.9	2207.56	1555.94	2279.74	2642.58	2521.59
ENSG00000235908	5.16	2.64	2.32	7.26	0	8.22	5.78	2.24	2.54
ENSG00000235904	65.84	60.67	58.04	35.27	57.42	31.86	74.16	96.52	73.72
ENSG00000146243	163.96	138.05	152.06	72.61	59.55	82.22	117.5	112.98	127.1
ENSG00000248508	46.48	51	65	132.76	154.19	129.49	116.54	129.44	139.81
ENSG00000259728	24.53	19.34	17.41	61.2	41.47	45.22	34.67	34.42	29.66
ENSG00000224479	1.29	0.88	1.16	1.04	4.25	1.03	0.96	2.99	2.54
ENSG00000248503	15.49	21.1	15.09	8.3	10.63	9.25	6.74	5.99	4.24
ENSG00000259726	0	0.88	4.64	2.07	1.06	3.08	0	1.5	0
ENSG00000112367	831.42	876.68	847.38	694.94	650.78	619.7	785.92	730.97	705.81
ENSG00000112365	586.12	576.83	634.96	339.17	304.12	320.64	557.66	462.38	491.44
ENSG00000172375	534.48	632.23	588.52	941.8	946.4	919.79	798.44	844.7	822.74
ENSG00000066336	0	1.76	1.16	3.11	1.06	1.03	2.89	2.24	0.85
ENSG00000258096	5.16	7.03	9.29	14.52	5.32	13.36	4.82	2.24	2.54
ENSG00000108001	0	0.88	4.64	2.07	2.13	1.03	19.26	18.7	16.1
ENSG00000214391	311.14	315.67	270.47	93.35	94.64	93.52	81.87	72.57	57.62
ENSG00000205426	3.87	0.88	2.32	0	3.19	0	0	0.75	0
ENSG00000272159	0	0	2.32	6.22	4.25	3.08	1.93	2.24	5.08
ENSG00000272158	1.29	0.88	0	4.15	4.25	5.14	0.96	2.99	2.54
ENSG00000272156	5.16	4.4	3.48	13.48	22.33	5.14	19.26	23.19	14.4
ENSG00000272155	2.58	2.64	1.16	3.11	6.38	7.19	0.96	1.5	0.85
ENSG00000272153	11.62	18.47	17.41	28	22.33	18.5	12.52	14.96	12.71
ENSG00000272150	38.73	38.69	35.98	47.71	63.8	57.55	16.37	17.96	18.64
ENSG00000267892	2.58	0.88	2.32	5.19	1.06	1.03	0	1.5	1.69
ENSG00000267898	0	5.28	2.32	6.22	4.25	8.22	108.83	111.48	111
ENSG00000212694	105.86	120.47	132.33	344.36	511.48	312.42	138.69	190.79	174.55
ENSG00000212695	5.16	2.64	10.45	2.07	4.25	6.17	2.89	2.24	0.85
ENSG00000074855	422.16	480.11	482.89	523.8	447.68	493.3	241.75	234.18	279.61
ENSG00000260329	52.93	43.09	44.11	73.64	51.04	57.55	102.09	115.97	108.46
ENSG00000139985	6.46	3.52	8.13	10.37	19.14	21.58	19.26	18.7	16.1
ENSG00000139988	0	0.88	0	2.07	1.06	0	0	3.74	3.39
ENSG00000260326	6.46	3.52	6.96	6.22	2.13	1.03	5.78	5.99	6.78
ENSG00000260325	0	3.52	2.32	8.3	5.32	5.14	5.78	4.49	7.63
ENSG00000145604	1271.66	1302.26	1283.84	722.94	653.97	804.69	407.41	374.09	338.92
ENSG00000101407	832.71	928.56	868.28	509.27	477.45	620.73	1019.96	1013.79	1086.25
ENSG00000153922	1749.33	1607.39	1726.11	951.13	652.91	949.59	2518.6	2083.69	2127.59
ENSG00000101400	1048.31	1100.9	1049.36	590.18	686.94	495.35	1015.15	1126.02	1002.37
ENSG00000159556	40.02	46.6	49.91	30.08	29.77	34.94	26	46.39	37.28
ENSG00000141738	3.87	2.64	1.16	1.04	3.19	2.06	5.78	5.99	4.24
ENSG00000141736	3302.43	3476.81	3240.95	5038.81	5706.05	5262.85	2470.44	2562.53	2544.47
ENSG00000137857	7.75	10.55	10.45	45.64	37.22	56.52	22.15	26.93	23.72
ENSG00000138587	123.94	107.28	109.12	26.97	26.58	32.89	22.15	25.44	21.18
ENSG00000034152	7129.02	8068.58	7967.72	6404.83	6530.16	5875.36	3484.63	3721.46	3562.09
ENSG00000048649	2010.12	1808.75	1882.82	1966.57	1289.87	2083.15	4156.9	3291.26	3564.63
ENSG00000236345	3.87	9.67	2.32	1.04	3.19	6.17	21.19	19.45	18.64
ENSG00000202078	3.87	0.88	2.32	6.22	1.06	4.11	0	2.24	0.85
ENSG00000181991	645.51	672.67	675.58	574.62	621.01	543.65	447.86	520.74	499.91
ENSG00000113108	218.18	225.1	254.21	573.58	681.62	628.95	514.31	456.39	450.77
ENSG00000039068	0	0	1.16	0	4.25	1.03	1.93	2.99	0.85
ENSG00000148606	2387.1	2460.32	2445.8	1772.61	1440.87	1835.47	2291.3	2005.88	2230.97
ENSG00000148600	1.29	1.76	0	1.04	1.06	3.08	0.96	0	1.69
ENSG00000216331	1.29	3.52	2.32	33.19	24.46	35.97	55.86	44.89	44.06
ENSG00000104635	6096.2	5890.52	5944.45	2673.95	2279.87	3024.52	4564.3	3936.94	4267.05
ENSG00000211644	1.29	0.88	4.64	10.37	18.08	10.28	7.71	5.24	5.93
ENSG00000151789	9.04	10.55	11.61	4.15	4.25	1.03	8.67	6.73	5.08
ENSG00000211643	36.15	42.21	46.43	52.9	64.87	78.11	50.08	35.91	41.52
ENSG00000260810	0	0.88	0	0	1.06	0	3.85	2.24	1.69
ENSG00000260815	3.87	4.4	9.29	2.07	5.32	2.06	4.82	1.5	5.93
ENSG00000224738	3.87	7.91	4.64	2.07	7.44	6.17	8.67	7.48	7.63
ENSG00000169084	932.12	1012.09	884.53	1088.04	1434.49	1146.91	1183.69	1397.61	1305.7
ENSG00000008838	2535.57	2507.8	2542.15	2320.26	2134.19	2342.13	2731.45	2766.03	2601.24
ENSG00000156831	738.46	822.16	754.52	366.14	478.52	413.14	453.64	520.74	543.13
ENSG00000100479	322.76	329.74	342.44	47.71	61.68	51.38	38.53	40.4	38.98
ENSG00000124019	2.58	0.88	0	3.11	4.25	1.03	1.93	0.75	0
ENSG00000197249	16.78	16.71	3.48	4.15	3.19	2.06	0.96	2.99	0
ENSG00000146909	1187.74	1145.75	1124.81	1190.73	975.11	1146.91	1606.51	1382.64	1581.93
ENSG00000182973	710.06	716.64	653.53	367.18	363.67	373.06	823.48	863.4	809.18
ENSG00000150782	6.46	8.79	10.45	7.26	2.13	7.19	4.82	3.74	3.39
ENSG00000123545	792.69	681.47	693	553.88	578.47	463.49	856.23	890.34	954.07
ENSG00000160888	1307.8	1384.92	1268.75	1263.33	1408.97	1122.25	878.38	1000.32	894.76
ENSG00000103111	1538.9	1364.69	1420.82	1025.81	847.51	1093.47	1880.04	1630.29	1701.4
ENSG00000082397	3666.5	3550.67	3606.6	1571.39	1115.48	1525.11	2409.77	2080.7	2091.16
ENSG00000140950	2560.1	2561.44	2491.07	1868.03	1766.26	1826.22	3047.36	2909.68	2880
ENSG00000160862	1.29	0	0	1.04	5.32	1.03	0	0.75	0
ENSG00000160867	229.8	280.5	246.09	101.65	136.11	123.32	18.3	22.45	12.71
ENSG00000110455	145.89	145.97	140.46	597.44	707.14	565.23	30.82	35.16	33.05
ENSG00000156787	281.44	320.07	319.22	183.59	158.44	175.74	209.96	199.76	218.61
ENSG00000110768	2773.11	2807.65	2741.81	1980.05	1817.3	2022.51	4470.88	4336.47	4608.52
ENSG00000143603	0	0	0	3.11	0	1.03	2.89	1.5	0.85
ENSG00000149634	10.33	14.07	9.29	40.45	19.14	35.97	23.12	19.45	21.18
ENSG00000123091	5592.7	4978.67	5039.03	5379.02	4711.8	5350.2	8461.15	7905.3	7927.43
ENSG00000282097	1.29	2.64	0	0	0	2.06	0.96	0	1.69
ENSG00000123095	211.73	192.57	203.14	420.07	380.69	467.6	1070.04	1088.61	998.98
ENSG00000169629	32.28	12.31	15.09	16.6	15.95	26.72	20.23	13.47	19.49
ENSG00000123096	445.4	405.36	477.09	639.96	655.04	679.31	143.51	183.3	138.11
ENSG00000102804	4257.79	4187.29	4038.42	4439.3	4042.94	4815.8	6911.46	6598.23	6521.74
ENSG00000169621	180.74	122.22	131.17	176.33	189.28	157.24	97.28	107.74	94.9
ENSG00000060982	15461.27	13465.81	15201.82	9737.42	6888.52	10384.91	15983.24	13120.88	14689.8
ENSG00000144810	5813.47	5586.28	5597.37	9417.96	9378.93	11239.95	10271.85	8649	8952.67
ENSG00000252827	0	0.88	0	3.11	5.32	1.03	4.82	5.24	4.24
ENSG00000198612	2929.33	2998.46	2899.67	2958.15	3167.78	2982.38	3334.38	3654.87	3433.3
ENSG00000197863	100.7	104.64	96.35	132.76	84.01	117.16	466.16	425.72	438.06
ENSG00000197860	1443.36	1253.02	1424.3	1134.72	816.67	1182.88	1933.98	1594.38	1799.69
ENSG00000127980	502.21	476.59	486.37	610.92	557.21	724.53	594.25	556.65	584.64
ENSG00000212175	5.16	0	2.32	2.07	1.06	3.08	4.82	1.5	0.85
ENSG00000144815	3264.99	3029.24	3202.64	3182.19	2476.59	3243.42	1617.11	1354.21	1388.74
ENSG00000162069	3.87	1.76	0	2.07	2.13	3.08	5.78	3.74	5.93
ENSG00000162068	3.87	10.55	20.89	21.78	23.39	34.94	3.85	1.5	3.39
ENSG00000162065	701.02	647.17	695.32	1109.83	1101.65	1059.56	1002.62	995.83	997.28
ENSG00000153140	446.69	444.05	392.35	371.32	439.17	360.72	575.96	597.05	596.51
ENSG00000166716	1217.43	1303.14	1268.75	1033.07	821.99	1037.98	2837.4	2488.46	2655.47
ENSG00000153147	5617.23	5234.55	5215.47	4052.42	3532.52	4337.92	6333.58	5965.26	6166.72
ENSG00000175344	1.29	2.64	2.32	2.07	0	3.08	1.93	6.73	9.32
ENSG00000239699	1.29	0.88	2.32	0	2.13	0	0.96	1.5	0
ENSG00000231924	132.98	111.67	138.14	298.72	353.04	263.09	13.48	10.47	16.1
ENSG00000064961	1908.13	2091.89	2053.45	2121.11	2676.51	1956.74	1386.92	1654.98	1524.31
ENSG00000228737	0	0	1.16	4.15	1.06	1.03	0.96	2.24	0.85
ENSG00000142552	1236.8	1271.49	1116.69	875.41	1531.25	1015.37	141.58	165.35	152.52
ENSG00000239697	245.29	284.9	271.63	326.72	442.36	317.56	206.11	211.74	225.38
ENSG00000226608	942.45	967.25	906.58	1411.66	1773.7	1319.57	1503.46	1785.16	1698.01
ENSG00000226609	1.29	1.76	1.16	2.07	4.25	0	0	0	0
ENSG00000108946	11616.61	10603.64	10573.71	10841.02	9100.33	11034.41	12749.99	11901.35	12192.78
ENSG00000108947	60.68	80.02	70.81	3.11	1.06	2.06	11.56	2.99	11.02
ENSG00000184465	364.07	342.93	466.64	496.83	462.57	443.97	414.15	362.87	370.27
ENSG00000165996	1351.7	1305.78	1331.44	898.23	1306.88	971.18	294.72	345.66	313.5
ENSG00000149564	21.95	33.41	44.11	37.34	47.85	37	47.19	55.37	54.23
ENSG00000163749	3.87	6.16	5.8	3.11	6.38	7.19	7.71	8.23	9.32
ENSG00000183208	19.37	35.17	12.77	50.82	54.23	51.38	14.45	16.46	22.03
ENSG00000167842	538.36	596.17	571.11	455.34	564.65	502.55	839.85	879.86	859.17
ENSG00000055917	3634.23	3302.7	3429	2626.24	2082.08	2736.76	6134.21	5113.08	5592.24
ENSG00000163743	765.58	699.93	694.16	572.55	531.69	563.18	1169.25	1123.77	1204.87
ENSG00000272301	2.58	3.52	2.32	4.15	8.51	8.22	1.93	3.74	2.54
ENSG00000183207	3923.41	4546.93	4000.11	2126.3	2745.62	2099.59	2629.36	3203.72	2963.89
ENSG00000280123	86.5	72.98	97.51	10.37	17.01	14.39	24.08	20.2	13.56
ENSG00000239969	1.29	0	2.32	3.11	1.06	0	0	0	1.69
ENSG00000244086	7.75	5.28	5.8	2.07	3.19	4.11	2.89	0.75	3.39
ENSG00000254285	6.46	4.4	3.48	10.37	13.82	5.14	13.48	7.48	4.24
ENSG00000115170	2903.51	2835.79	2812.61	2275.66	2384.08	2544.58	3098.41	2957.57	2910.51
ENSG00000257956	1.29	0.88	0	3.11	1.06	1.03	0	1.5	0.85
ENSG00000257954	5.16	3.52	2.32	0	0	1.03	1.93	1.5	0.85
ENSG00000257953	7.75	3.52	9.29	3.11	2.13	4.11	5.78	5.99	11.86
ENSG00000257950	14.2	11.43	15.09	15.56	11.7	13.36	36.6	34.42	22.88
ENSG00000169750	393.76	473.95	414.41	444.97	659.29	418.27	308.2	426.46	401.62
ENSG00000225953	18.07	17.59	19.73	7.26	12.76	6.17	11.56	15.71	13.56
ENSG00000225950	3.87	2.64	5.8	1.04	0	0	1.93	0.75	2.54
